bad_flag_desc,ID,MARRIAGE_STAT2,bad_flag,creditcard_usage,vouch_query_cnt_12,loan_query_cnt_12,least_limit_loan,most_due_time_loan_credit,most_due_time_loan_credit_24,pay_time_rate_loan_credit_6,creditcard_industry_cnt,house_loan_cnt,usage_more_100_creditcard_cnt,avg_deposit_6,Vouch_Name,vehicle_loan_due_3,LIVESTAT_CD2,workyear2,due_to_loan_balance,credit_due_to_loan_balance,asset_to_line
GOOD,A000954,20,0,0,1,3,20000,0,0,1,2,0,0,,保证,否,自置,2,0.8,0,0.7878787879
GOOD,A000955,10/MISS,0,0.52,0,1,0,0,0,1,3,0,0,,保证,否,自置,3,10,0,3.0749125572
GOOD,A000956,20,0,0.15,0,4,312200,0,1,1,4,0,0,,保证,否,自置,1,0.57,0,1.5144854288
GOOD,A000957,20,0,0.25,1,3,6000,0,1,1,7,0,0,,保证,否,其他,,0.05,0,0
GOOD,A000958,20,0,0.14,1,3,30000,0,0,1,2,0,0,69.51,保证,否,其他,,0.5,0,0
GOOD,A000959,20,0,0,3,4,200000,1,1,0.93,3,0,0,,抵押,否,自置,12,0.71,0,1.9444437243
GOOD,A000960,20,0,0.36,0,3,20000,0,0,1,2,0,0,,保证,否,自置,1,10,0,5.458813254
GOOD,A000961,20,0,0.63,0,1,115000,0,0,1,3,0,0,,信用,否,自置,9,0.53,0,0
GOOD,A000962,10/MISS,0,0,0,1,0,0,0,1,0,0,0,,保证,否,自置,6,10,0,5.344116573
GOOD,A000963,20,0,0.33,5,1,140000,0,0,1,11,0,0,,保证,否,自置,14,1.2,0,2.0734528652
GOOD,A000964,20,0,0.53,1,2,490341.3188,0,0,0.93,1,0,0,,抵押,否,自置,4,0.33,1.43,3.2817927778
GOOD,A000965,20,0,0.42,2,4,65000,0,1,1,6,0,0,2386.86,保证,否,自置,0,1,0,0.5729185316
GOOD,A000966,20,0,0.25,0,1,30000,0,0,1,4,0,0,,信用,否,其他,2,10,0,0
GOOD,A000967,20,0,0.86,2,3,82000,0,0,1,5,0,0,215.1,保证,否,自置,14,1,0,0
GOOD,A000968,10/MISS,0,0,0,0,0,0,0,1,0,0,0,37.18,保证,否,自置,5,10,0,17.65
GOOD,A000969,20,0,0.52,1,1,200000,0,2,0.9,1,0,0,6207.81,保证,否,自置,3,10,0,20
GOOD,A000970,10/MISS,0,0.21,2,4,100000,0,1,1,8,1,0,,保证,否,自置,4,0.14,0,4.6707291631
GOOD,A000971,20,0,0,3,8,130000,0,1,1,1,1,0,,保证,否,自置,30,0.08,0,2.5697454197
GOOD,A000972,20,0,0.15,2,1,30000,0,2,1,5,0,0,,保证,否,自置,5,1,0,2.2407758462
GOOD,A000973,20,0,0.74,1,1,50000,0,0,1,5,0,1,819.34,保证,否,自置,9,1,0,4.7404822967
GOOD,A000974,10/MISS,0,0,0,1,0,0,0,1,0,0,0,,保证,否,自置,0,10,0,0
GOOD,A000975,10/MISS,0,0.12,0,3,199000,0,0,1,3,0,0,,保证,否,其他,4,0.75,0,9.8233670999
GOOD,A000976,20,0,0.14,1,4,110000,0,0,1,5,0,0,,保证,否,自置,7,0.2,0,2.5333333333
GOOD,A000977,10/MISS,0,0,1,0,50000,0,0,1,0,0,0,889.86,保证,否,自置,6,0.06,0,1.5495467576
GOOD,A000978,20,0,0.47,1,3,20000,0,1,0.95,2,0,0,,保证,否,自置,19,5,0,9.0854025753
BAD,A000979,20,1,0.93,1,4,100000,0,1,0.96,2,0,1,9856.68,保证,否,其他,2,0.43,0,1.5513840562
BAD,A000980,20,1,0.62,1,1,100000,0,2,0.95,5,0,0,,保证,否,自置,10,0.67,0,6.3912127436
GOOD,A000981,10/MISS,0,0.46,0,3,490341.3188,0,0,1,2,1,0,,保证,否,自置,2,0.11,0,2.0943624523
GOOD,A000982,20,0,0.97,2,3,30000,0,0,1,5,0,2,25.44,保证,否,自置,9,0.53,0,2.1662464149
GOOD,A000983,20,0,0,1,6,30000,0,0,1,0,0,0,,保证,否,其他,7,10,0,20
GOOD,A000984,10/MISS,0,0,0,0,0,0,0,1,0,0,0,,抵押,否,其他,,10,0,2
GOOD,A000985,20,0,0.08,1,2,50000,0,0,1,2,0,0,,保证,否,自置,0,1.33,0,2.1681285109
GOOD,A000986,20,0,0.12,2,3,100000,0,0,1,2,0,0,3.57,保证,否,自置,6,0.29,0,0
GOOD,A000987,10/MISS,0,0.47,2,1,10000,0,0,1,6,0,0,,保证,否,自置,6,0.5,0,2.4346262281
GOOD,A000988,20,0,0.49,0,1,110000,0,1,1,9,1,0,,保证,否,自置,14,0.17,0,0
GOOD,A000989,20,0,0.91,0,2,0,0,0,1,1,0,0,,保证,否,自置,3,10,0,20
GOOD,A000990,20,0,0.38,5,1,60000,1,1,0.93,6,0,0,,保证,否,自置,2,0.38,0,1.3583078032
GOOD,A000991,20,0,0.51,0,0,0,1,6,0.89,1,0,0,176.64,抵押,否,自置,,10,1.55,2.1141860465
GOOD,A000992,10/MISS,0,0.97,0,1,0,0,2,0.67,2,0,0,3202.26,保证,否,自置,9,10,0,12.516421181
GOOD,A000993,20,0,0.34,0,2,490341.3188,0,1,1,11,0,0,,信用,否,自置,5,0.38,0,0
GOOD,A000994,20,0,0.29,1,2,140000,0,1,0.99,13,0,0,,信用,否,自置,4,0.2,0,0
GOOD,A000995,20,0,0.44,0,2,200000,0,0,1,4,0,0,,保证,否,自置,4,0.75,0,4.4152059694
GOOD,A000996,20,0,0.85,2,5,200000,0,0,0.99,9,0,0,,保证,否,自置,8,0.86,0,1.0307328147
GOOD,A000997,10/MISS,0,0.11,0,2,456000,0,4,0.93,4,0,0,,保证,否,自置,15,0.23,0,0
GOOD,A000998,20,0,0.1,3,4,400000,0,0,1,2,0,0,793.41,保证,否,自置,16,0.3,0,3.7520824057
GOOD,A000999,20,0,0,0,1,0,0,0,1,0,0,0,176.52,保证,否,自置,3,10,0,0
GOOD,A001000,20,0,0,1,4,35000,0,0,1,0,0,0,,保证,否,其他,22,1,0,0
GOOD,A001001,10/MISS,0,0.17,1,2,50000,1,2,0.86,4,0,0,,保证,否,自置,0,0.19,0,1.7651011239
GOOD,A001002,10/MISS,0,0,0,2,50000,0,0,1,0,0,0,,抵押,否,自置,3,1,2,2
GOOD,A001003,20,0,0.03,0,0,0,0,0,1,3,0,0,,信用,否,自置,5,10,0,0
GOOD,A001004,10/MISS,0,0,2,2,100000,0,1,1,5,0,0,,保证,否,自置,3,1,0,8.085106383
GOOD,A001005,20,0,0.29,1,0,110000,0,0,1,3,0,0,,保证,否,自置,4,2.14,0,0
GOOD,A001006,20,0,1,6,5,30000,0,0,1,2,0,1,,保证,否,自置,15,0.5,0,0.8826484418
GOOD,A001007,20,0,0.77,1,2,186000,1,2,0.97,5,0,1,24180.1,保证,否,自置,13,1,0,2.1727975772
GOOD,A001008,20,0,0,0,1,60000,0,0,1,0,0,0,294.85,保证,否,自置,9,0.83,0,5.9090909091
GOOD,A001009,10/MISS,0,0.47,0,1,58,0,0,1,2,0,0,,保证,否,自置,4,0.67,0,2.629426969
GOOD,A001010,10/MISS,0,0.71,0,2,190000,0,0,1,5,1,0,340.38,保证,否,自置,7,0.21,0,1.2316067233
GOOD,A001011,20,0,0.9,2,3,490341.3188,0,0,1,3,0,2,,保证,否,自置,16,0.56,0,5.0647367979
GOOD,A001012,20,0,0.48,0,4,70000,0,1,1,10,0,2,,保证,否,自置,5,0.5,0,1.7135602329
GOOD,A001013,10/MISS,0,0,0,4,260000,0,0,1,0,0,0,,抵押,否,自置,10,0.26,10,3.4482758621
GOOD,A001014,10/MISS,0,0,0,0,100000,0,0,1,0,0,0,538.59,保证,否,自置,6,2,0,3.5333333333
GOOD,A001015,20,0,0.44,2,1,200000,0,0,1,10,0,1,,保证,否,自置,0,1,0,1.8028258007
GOOD,A001016,20,0,0,0,1,50000,0,0,1,2,0,0,,信用,否,自置,4,0.5,0,0
GOOD,A001017,20,0,1,0,1,13000,0,0,1,1,0,0,455.51,保证,否,自置,14,0.5,0,12.003312914
GOOD,A001018,20,0,0.46,1,3,30000,0,1,1,2,0,0,420.6,保证,否,其他,6,0.33,0,1.9338857214
GOOD,A001019,20,0,0.63,0,3,43000,0,0,1,5,0,0,,保证,否,自置,6,10,0,8.6703623802
GOOD,A001020,10/MISS,0,0.34,0,0,60000,0,0,1,2,0,0,,保证,否,自置,9,3.33,0,3.6602016812
GOOD,A001021,20,0,0.74,2,2,36000,0,1,1,5,0,0,,保证,否,自置,10,0.59,0,4.2715788467
GOOD,A001022,20,0,0.31,0,4,20000,0,0,1,5,1,0,808.17,保证,否,自置,4,0.14,0,1.4459797563
GOOD,A001023,20,0,0.56,3,2,377000,0,2,0.96,5,0,0,,保证,否,自置,12,0.25,0,1.9200666162
GOOD,A001024,20,0,0.54,1,0,490341.3188,0,1,1,5,0,0,,抵押,否,自置,5,1,2.32,1.9150655545
GOOD,A001025,10/MISS,0,0,0,1,50000,0,0,1,0,0,0,,保证,否,自置,7,1.5,0,9.2608695652
GOOD,A001026,20,0,0,0,1,100000,0,0,1,1,0,0,415.29,信用,否,自置,0,0.5,0,0
GOOD,A001027,20,0,0.45,1,1,80000,0,1,0.99,8,0,0,,保证,否,自置,5,0.23,0,0.9593660509
GOOD,A001028,20,0,0,3,2,45000,0,0,1,0,0,0,74.73,保证,否,自置,8,1,0,0.2857142857
GOOD,A001029,20,0,0,1,1,50000,0,0,1,0,0,0,,保证,否,自置,5,1,0,2.2857142857
GOOD,A001030,10/MISS,0,0.31,0,1,150000,0,2,0.93,7,0,0,,抵押,否,自置,6,0.15,1.43,0
GOOD,A001031,20,0,0.33,0,1,400000,0,2,0.78,2,0,0,,抵押,否,自置,1,0.14,0,0
GOOD,A001032,20,0,0.14,1,2,490341.3188,0,0,1,2,0,0,,保证,否,自置,1,0.47,0,2.3784947249
GOOD,A001033,20,0,0.35,0,2,490341.3188,0,1,0.92,2,0,0,,保证,否,自置,10,0.3,0,3.0544563755
GOOD,A001034,20,0,0.51,2,5,192000,0,0,1,8,0,0,,保证,否,自置,14,0.65,0,0
GOOD,A001035,10/MISS,0,0,0,0,0,0,0,1,0,0,0,,抵押,否,其他,,10,6.65,20
GOOD,A001036,10/MISS,0,0,0,0,0,0,0,1,0,0,0,,保证,否,自置,0,10,0,16
GOOD,A001037,20,0,0.72,2,1,60000,0,0,1,3,3,0,,保证,否,自置,0,0.24,0,0
GOOD,A001038,20,0,0.45,3,1,60000,0,0,1,7,0,1,429.68,保证,否,自置,3,0.67,0,0
GOOD,A001039,20,0,0.1,0,1,100000,0,0,1,1,0,0,,保证,否,其他,,0.33,0,3.25
GOOD,A001040,20,0,0.63,3,2,10000,0,1,0.97,10,0,0,,保证,否,自置,11,0.34,0,1.6975417929
GOOD,A001041,10/MISS,0,0,0,1,0,0,0,1,1,0,0,,保证,否,自置,12,10,0,13.333333333
GOOD,A001042,20,0,0.73,1,3,72000,0,0,1,2,0,0,,保证,否,自置,5,0.67,0,1.1417338866
GOOD,A001043,10/MISS,0,0,0,1,50000,0,0,1,1,0,0,,保证,否,其他,1,1,0,1
GOOD,A001044,10/MISS,0,0.99,0,1,300000,0,0,1,1,1,0,347.51,保证,否,自置,20,1,0.5,1.6797224651
GOOD,A001045,10/MISS,0,0,0,0,0,0,0,1,1,0,0,,保证,否,自置,1,10,0,3.1666666667
GOOD,A001046,20,0,0.31,5,2,50000,0,1,1,8,0,0,210.61,保证,否,自置,8,0.19,0,0
GOOD,A001047,20,0,0.42,2,5,6000,0,0,1,7,0,0,,保证,否,自置,6,1.5,0,4.0815826745
GOOD,A001048,20,0,0.32,6,9,400000,0,0,1,6,1,3,,保证,否,自置,18,0.29,0,2.2649121818
GOOD,A001049,20,0,0.37,1,1,50000,0,1,1,5,0,0,547.29,保证,否,自置,4,1,0,10.12803393
GOOD,A001050,20,0,0.83,0,1,1000,0,0,1,4,0,2,,保证,否,其他,4,0.9,0,5.5098343015
GOOD,A001051,20,0,0.4,0,2,200000,0,1,1,4,0,0,,保证,否,自置,8,0.71,0,1.6155284596
GOOD,A001052,20,0,0.23,1,2,100000,0,1,0.93,7,0,1,392.12,保证,否,自置,6,1,0,2.5243656159
GOOD,A001053,10/MISS,0,0,0,0,0,0,0,1,0,0,0,,保证,否,自置,8,10,0,18
GOOD,A001054,20,0,1,0,2,50000,0,0,1,2,0,0,182.35,保证,否,自置,15,0.6,0,2.0672998543
GOOD,A001055,10/MISS,0,0.33,2,0,0,0,0,0.97,5,0,2,,保证,否,自置,3,10,0,8.786726271
GOOD,A001056,20,0,0.49,1,2,80000,0,0,1,8,0,0,,保证,否,自置,12,0.5,0,1.5700246703
GOOD,A001057,20,0,0.71,3,0,50000,0,0,1,10,0,1,256.42,保证,否,自置,2,3,0,1.0387978322
GOOD,A001058,20,0,0.41,1,3,7500,0,1,1,6,0,1,,保证,否,自置,1,2,0,1.549202677
GOOD,A001059,10/MISS,0,0,0,1,0,0,0,1,1,0,0,,保证,否,自置,4,10,0,7.2
GOOD,A001060,20,0,0.54,3,5,0,0,0,1,10,0,0,,保证,否,自置,9,10,0,3.0666530916
GOOD,A001061,20,0,0,0,2,30000,0,0,1,0,0,0,,保证,否,自置,0,6,0,2.1428571429
GOOD,A001062,20,0,0.43,2,2,373000,0,2,1,4,0,0,,保证,否,自置,2,0.23,0,2.48
GOOD,A001063,20,0,0.18,0,2,250000,0,1,0.91,2,0,0,,保证,否,自置,2,1.88,0,0
GOOD,A001064,20,0,0,0,0,250000,0,0,1,1,0,0,,信用,否,自置,12,2,0,0
GOOD,A001065,20,0,0.03,2,5,490341.3188,0,1,0.97,2,0,0,,信用,否,自置,7,0.3,0,0
GOOD,A001066,20,0,0.35,3,3,100000,0,0,1,3,0,0,,保证,否,自置,19,0.38,0,1.856971524
GOOD,A001067,20,0,0.82,0,1,250000,0,0,1,3,0,0,,信用,否,自置,7,0.41,0,0
GOOD,A001068,20,0,0,2,5,400000,0,0,1,1,0,0,,保证,否,自置,19,0.23,0,0
GOOD,A001069,10/MISS,0,0.37,1,4,147000,0,0,1,5,0,0,,保证,否,自置,12,0.38,0,3.7068825403
BAD,A001070,20,1,0.67,1,2,150000,0,0,1,6,0,0,,保证,否,自置,2,1,0,0
GOOD,A001071,10/MISS,0,0.51,1,1,48000,0,1,0.98,7,0,0,558.21,保证,否,其他,5,0.23,0,2.9656899332
GOOD,A001072,20,0,0.65,4,2,20000,0,0,1,3,0,0,,保证,否,自置,7,0.13,0,1.3241145536
GOOD,A001073,20,0,0.33,0,2,2000,0,1,0.98,7,0,0,,保证,否,自置,11,0.25,0,0
GOOD,A001074,10/MISS,0,0.08,1,0,0,0,0,1,1,0,0,,保证,否,其他,2,10,0,20
GOOD,A001075,20,0,0,1,1,200000,2,0,0.75,0,0,0,2691.18,抵押,否,自置,15,0.71,2.42,0
GOOD,A001076,20,0,0,0,0,210000,0,0,1,0,0,0,,保证,否,其他,2,0.33,0,1.8099219924
GOOD,A001077,20,0,0.41,0,4,490341.3188,0,0,1,3,0,0,,保证,否,自置,3,0.74,0,3.6022153624
GOOD,A001078,20,0,0.19,2,1,90000,0,2,0.97,2,1,1,,保证,否,自置,6,0.68,0,0
GOOD,A001079,20,0,1,1,1,20000,1,1,0.75,1,0,1,184.83,保证,否,自置,18,1.11,0,4.8934810728
GOOD,A001080,10/MISS,0,0.33,2,5,440660,0,0,1,7,0,1,,保证,否,其他,5,0.6,0,0
GOOD,A001081,20,0,0.13,0,3,50000,0,0,1,7,0,0,,信用,否,自置,4,10,0,4.4234777382
GOOD,A001082,20,0,0,3,1,0,0,0,1,0,0,0,,保证,否,自置,0,10,0,2.380952381
GOOD,A001083,20,0,0.51,1,2,50000,0,1,0.96,5,1,0,,保证,否,自置,7,1,0,0.4702544771
GOOD,A001084,20,0,0.26,0,1,10000,0,1,0.94,3,0,2,,保证,否,自置,11,5.41,0,3.369892998
GOOD,A001085,20,0,0.36,0,1,100000,0,1,0.99,8,0,0,,保证,否,自置,9,0.6,0,2.0513151128
GOOD,A001086,20,0,1,3,3,30000,0,0,1,2,0,0,,保证,否,自置,4,0.27,0,1.9044517512
GOOD,A001087,20,0,0.4,1,2,400000,0,1,1,4,0,1,398.14,保证,否,自置,11,0.2,0,1.6150787613
GOOD,A001088,20,0,0.39,3,2,73000,0,1,0.97,8,0,0,,保证,否,自置,8,1,0,0.9380563847
GOOD,A001089,20,0,0.25,8,3,203000,0,4,1,10,2,0,542.71,保证,否,自置,5,0.11,0,0
GOOD,A001090,20,0,0.51,1,1,113000,0,1,0.98,8,0,0,,保证,否,自置,6,0.25,0,3.7120942475
GOOD,A001091,20,0,0.48,0,2,67000,0,1,0.98,11,0,2,,保证,否,自置,12,0.69,0,2.0689009631
GOOD,A001092,20,0,0.27,2,2,280000,0,1,1,4,0,0,282.46,保证,否,自置,3,0.33,0,2.5539052787
GOOD,A001093,20,0,0.63,1,1,10000,0,1,1,5,0,0,,保证,否,自置,6,0.67,0,1.9706068432
GOOD,A001094,10/MISS,0,0.47,0,3,20000,0,0,1,2,0,0,,保证,否,自置,10,0.5,0,7.1883405117
GOOD,A001095,20,0,0.07,2,4,30000,0,0,1,4,0,0,,保证,否,自置,14,0.4,0,0
GOOD,A001096,20,0,0.41,0,2,60000,0,1,0.96,2,0,0,,保证,否,自置,10,1,0,11.97576106
GOOD,A001097,20,0,0,0,1,150000,0,0,1,1,0,0,,保证,否,自置,4,1,0,1.6666666667
GOOD,A001098,20,0,0.11,0,0,102000,0,0,0.91,2,0,0,,保证,否,自置,0,2.75,0,6.3231109706
GOOD,A001099,10/MISS,0,0.55,3,2,40000,0,0,1,3,0,0,,保证,否,自置,11,0.67,0,2.3365353853
GOOD,A001100,20,0,0.9,0,3,350000,0,1,0.98,3,1,2,,保证,否,自置,6,0.14,0,1.7583689571
GOOD,A001101,20,0,0.87,1,1,300000,0,1,0.86,3,0,0,,保证,否,自置,7,0.38,0,2.2022041862
GOOD,A001102,10/MISS,0,0.28,0,5,330000,0,1,0.98,7,0,0,,保证,否,自置,3,0.39,0,1.5204211567
BAD,A001103,20,1,0.51,0,1,0,0,0,1,2,0,0,,保证,否,自置,3,10,3,2.3995776743
GOOD,A001104,20,0,0,0,1,0,0,0,1,1,0,0,,信用,否,其他,16,10,0,0
GOOD,A001105,20,0,0.58,2,3,297800,0,0,1,2,0,0,,保证,否,自置,3,0.23,0,1.3607797073
GOOD,A001106,20,0,0,1,4,30000,0,0,1,0,0,0,,保证,否,其他,10,0.33,0,2.4339870498
GOOD,A001107,10/MISS,0,0.59,1,3,120000,0,0,1,6,0,0,,抵押,否,自置,9,4.17,2.48,0
GOOD,A001108,20,0,0.14,0,1,100000,0,2,1,3,0,0,,抵押,否,自置,5,1.67,1.43,5.322703422
GOOD,A001109,20,0,0.99,0,1,10000,0,0,1,1,0,0,160.06,保证,否,自置,3,0.8,0,2.4987922504
BAD,A001110,20,1,0.52,0,0,200000,0,0,0.83,1,0,0,,保证,否,自置,8,0.15,0,0
GOOD,A001111,10/MISS,0,0.24,0,4,331600,1,1,0.97,13,0,0,,抵押,否,其他,4,0.28,2.03,3.8304560129
GOOD,A001112,20,0,0.21,8,7,150000,0,2,0.98,10,0,0,,保证,否,自置,8,0.29,0,1.099001579
BAD,A001113,10/MISS,1,0,0,1,300000,0,0,1,0,0,0,631.77,保证,否,自置,5,0.24,0,2.934505887
GOOD,A001114,20,0,0,1,3,0,0,0,1,0,0,0,,保证,否,自置,5,10,0,0
GOOD,A001115,10/MISS,0,0,0,0,50000,0,0,1,0,0,0,,保证,否,自置,4,1,0,20
GOOD,A001116,20,0,0.51,1,1,150000,0,0,1,1,0,0,101.3,保证,否,自置,8,0.25,0,2.9400859485
GOOD,A001117,20,0,0.37,3,2,429000,0,0,1,3,0,0,122.35,信用,否,自置,31,0.5,0,0
GOOD,A001118,20,0,0.16,1,0,0,0,0,0.89,1,0,0,,保证,否,其他,3,10,0,0
GOOD,A001119,20,0,0.79,1,3,20000,0,0,1,7,0,1,,保证,否,自置,9,0.34,0,1.4161125331
GOOD,A001120,20,0,0.26,0,2,200000,0,1,0.96,1,0,0,,保证,否,其他,12,0.75,0,1.5887087293
GOOD,A001121,20,0,0,1,1,100000,0,0,1,0,0,0,,保证,否,自置,1,2,0,1.44
GOOD,A001122,20,0,0.25,1,2,50000,0,1,0.93,3,0,0,,保证,否,自置,7,0.63,0,0.9946387097
GOOD,A001123,20,0,0.93,1,3,50000,0,0,1,2,0,0,,保证,否,自置,16,0.25,0,1.730879075
BAD,A001124,20,1,0.69,1,4,20000,0,1,0.97,6,1,0,251.07,保证,否,自置,7,0.42,0,2.2229212074
GOOD,A001125,20,0,0,0,2,30000,0,0,1,0,0,0,,保证,否,自置,3,1.2,0,1.6042780749
GOOD,A001126,20,0,0.66,0,1,0,0,0,1,4,0,0,,保证,否,自置,4,10,0,1.5216016717
GOOD,A001127,20,0,0.7,0,1,150000,0,0,0.93,2,0,0,,抵押,否,自置,6,0.8,2,1.7622682507
GOOD,A001128,20,0,0.32,1,2,6500,0,2,1,8,0,0,,保证,否,自置,4,3,0,4.5579890152
GOOD,A001129,20,0,0.96,2,2,20000,0,1,1,3,0,1,0.43,保证,否,自置,16,0.1,0,1.4962341535
GOOD,A001130,20,0,0.93,2,1,10000,0,2,0.94,2,0,1,9536.21,保证,否,自置,7,1,0,1.5353525901
GOOD,A001131,20,0,0.18,0,4,52828,0,1,0.95,5,0,0,,保证,否,自置,10,0.2,0,4.6058964687
GOOD,A001132,20,0,0.05,0,3,490341.3188,0,0,1,3,1,1,,保证,否,自置,1,0.52,0,6.0901273001
GOOD,A001133,20,0,0.18,1,1,50000,0,0,1,2,0,0,266.61,保证,否,自置,3,1.67,0,3.3457912425
GOOD,A001134,20,0,0.91,0,0,50000,0,1,1,4,1,1,,保证,否,自置,16,0.87,0,3.9147209896
GOOD,A001135,10/MISS,0,0.51,0,2,490341.3188,0,0,1,3,1,0,,保证,否,其他,3,0.19,0,3.4087655269
GOOD,A001136,20,0,0.44,1,2,436000,0,1,1,5,0,1,,保证,否,自置,5,0.57,0,0
GOOD,A001137,20,0,0.5,4,3,110000,1,3,0.95,6,0,0,27327.55,抵押,否,自置,7,0.16,2,3.4254392556
GOOD,A001138,20,0,0,1,3,250000,0,0,1,0,0,0,243.65,保证,否,自置,11,0.25,0,14
GOOD,A001139,20,0,0.46,1,0,30000,0,0,1,6,0,1,,保证,否,自置,10,1.67,0,17.82829127
GOOD,A001140,20,0,0.39,0,3,120000,0,0,1,5,0,0,509.35,保证,否,其他,3,2,0,3.5557407848
GOOD,A001141,20,0,0.67,0,1,10000,0,0,0.91,2,0,0,347.51,保证,否,自置,11,0.5,0,0
GOOD,A001142,20,0,0.72,0,3,0,0,0,1,4,0,0,,保证,否,自置,5,10,0,0
GOOD,A001143,20,0,0.24,0,3,10000,0,0,1,7,0,0,739.59,保证,否,自置,2,0.67,0,2.7282710264
GOOD,A001144,20,0,0,0,2,455000,0,0,1,0,0,0,837.6,保证,否,自置,6,0.7,0,2.8536451518
GOOD,A001145,10/MISS,0,0,0,0,0,0,0,1,1,0,0,0.43,保证,否,其他,,10,0,0
GOOD,A001146,10/MISS,0,0.48,1,6,4500,0,0,1,5,0,0,,保证,否,自置,5,0.5,0,2.6616127872
BAD,A001147,20,1,0.19,1,3,490341.3188,0,2,0.98,9,0,0,,保证,否,自置,4,0.5,0,17.050889516
GOOD,A001148,20,0,0.48,0,1,153000,0,0,1,3,0,0,,保证,否,自置,5,10,0,11.796681829
GOOD,A001149,20,0,0.49,0,2,450000,0,2,0.97,10,0,0,,保证,否,自置,1,0.18,0,1.398689428
GOOD,A001150,20,0,0,1,5,50000,0,0,1,1,0,0,,保证,否,自置,10,0.3,0,1.8326870736
BAD,A001151,20,1,0.69,2,5,60000,0,1,1,1,0,0,,保证,否,自置,21,1,0,1.66285319
GOOD,A001152,20,0,0.24,3,4,198000,1,3,0.94,4,0,0,1023.26,保证,否,自置,4,0.4,0,3.0596866751
GOOD,A001153,20,0,0.37,0,1,100000,0,0,1,10,0,0,,保证,否,自置,3,2,0,1.9076906641
GOOD,A001154,20,0,0.63,0,1,20000,0,0,1,2,0,0,,保证,否,自置,6,2.5,0,0
GOOD,A001155,20,0,0.21,4,0,70000,0,0,1,1,0,0,,保证,否,自置,4,1,0,1.4980687397
GOOD,A001156,20,0,0,0,0,100000,0,0,1,0,0,0,,保证,否,自置,35,1,0,1.7857142857
GOOD,A001157,10/MISS,0,0.32,0,3,490341.3188,0,0,1,4,0,0,,保证,否,自置,3,0.11,0,1.5034801393
GOOD,A001158,20,0,0.3,1,3,35000,0,2,0.97,8,0,0,,保证,否,自置,0,0.29,0,1.7312243626
GOOD,A001159,20,0,0.11,0,1,42000,0,0,1,5,0,0,,信用,否,自置,3,2.38,0,0
GOOD,A001160,10/MISS,0,0.6,1,0,0,0,0,1,1,0,0,,抵押,否,自置,9,10,1.43,8.5308764409
GOOD,A001161,20,0,0.34,0,7,164000,0,0,1,11,0,0,,保证,否,自置,3,0.32,0,1.5451681626
GOOD,A001162,20,0,0.33,2,3,20000,0,1,1,6,0,0,,保证,否,自置,11,1,0,0
GOOD,A001163,10/MISS,0,0.31,2,2,300000,0,0,0.98,8,0,0,,保证,否,自置,3,1.33,0,5.0663190207
GOOD,A001164,10/MISS,0,0.61,1,4,90000,0,0,1,3,0,0,,保证,否,自置,5,0.13,0,1.1196695333
GOOD,A001165,20,0,0.06,0,1,490341.3188,0,1,1,1,0,0,,信用,否,自置,4,0.07,0,0
GOOD,A001166,20,0,0.34,2,3,10000,0,0,1,2,0,0,424.38,保证,否,自置,7,0.42,0,1.3929915808
GOOD,A001167,10/MISS,0,0,0,1,40000,0,0,1,0,0,0,315.24,保证,否,其他,8,1,0,1.1538461538
GOOD,A001168,20,0,0,2,1,490341.3188,0,1,1,5,0,0,,保证,否,自置,14,1,0,2.2352941176
GOOD,A001169,10/MISS,0,0.11,1,0,350000,0,0,1,9,0,0,,保证,否,自置,7,0.3,0,2.2513018073
GOOD,A001170,20,0,0,2,5,19900,0,0,1,0,0,0,145.03,保证,否,其他,12,1,0,2.0416666667
GOOD,A001171,20,0,0,0,2,0,0,0,1,0,0,0,,保证,否,自置,1,10,0,12
GOOD,A001172,10/MISS,0,0.65,1,9,4088,0,1,1,5,0,0,23208.96,保证,否,自置,2,1,0,6.0262890835
GOOD,A001173,20,0,0.51,1,4,60000,0,3,0.95,4,0,0,2209.67,保证,否,自置,5,0.43,0,3.0808903157
GOOD,A001174,20,0,0.35,0,1,10000,0,0,1,3,0,0,,信用,否,自置,26,10,0,0
GOOD,A001175,20,0,0.56,2,2,300000,0,0,1,5,0,0,,保证,否,自置,8,0.21,0,2.4597908599
GOOD,A001176,10/MISS,0,0,0,0,18000,0,0,1,1,0,0,,抵押,否,自置,4,1.33,1.63,0
GOOD,A001177,20,0,0.4,0,7,1450,0,0,1,9,2,3,252.95,保证,否,自置,3,0.5,0,1.2704120277
BAD,A001178,20,1,0.37,4,6,5100,0,1,0.97,8,0,1,4482.78,保证,是,自置,4,0.6,0,2.5986360254
GOOD,A001179,10/MISS,0,0.53,0,10,3499,0,1,0.97,7,0,2,3446.46,保证,否,其他,13,0.25,0,3.6416653223
GOOD,A001180,20,0,0,0,3,1699,0,0,1,0,0,0,6.18,保证,否,自置,2,0.5,0,7.7370935608
GOOD,A001181,20,0,0,0,0,435000,0,2,0.89,2,1,0,,保证,否,自置,9,0.23,0,2.3082145282
GOOD,A001182,10/MISS,0,0,0,1,0,0,0,1,0,0,0,755.92,保证,否,自置,6,10,0,3.6666666667
GOOD,A001183,10/MISS,0,0.47,0,1,3288,0,1,1,4,0,0,1175.47,保证,否,自置,1,1,0,1.1511763103
